v_mean,v_std,v_min,v_max,v_rms,v_thd,v_crest,v_skew,f_dev_mean,f_std,f_min_dev,f_max_dev,f_roc_mean,f_roc_max,f_skew,f_range,p_mean,p_std,q_mean,s_mean,pf_mean,pf_std,p_max,p_min,i_mean,i_std,i_rms,i_thd,dt_mean,dt_std,missed_pkts,dt_max,label,attack_name,split
0.41340825,0.8239124,0.25672176,0.96977156,0.78472203,0.967593,0.83813655,0.14210393,0.5264601,0.16997851,0.81822735,0.5841622,0.2634493,0.929599,0.11518605,0.5638624,0.72104055,0.058848538,0.59785604,0.8159012,0.06752732,0.512243,0.25855717,0.66292447,0.11867737,0.9370514,0.8947286,0.18597442,0.32326588,0.587635,0.71806234,0.442656,3,GPS_Spoofing,train
0.15629132,0.104151495,0.99976534,0.45535213,0.8725318,0.482376,0.9223576,0.08775938,0.11401919,0.9296322,0.947493,0.31471744,0.3551649,0.45245025,0.4161617,0.19004522,0.8983754,0.2533076,0.70527244,0.067155674,0.03875133,0.65373045,0.33901587,0.6554594,0.0940212,0.9498514,0.7485145,0.87626725,0.13647056,0.32016096,0.36834416,0.5371727,3,GPS_Spoofing,train
0.29686847,0.060630742,0.3688784,0.25454932,0.3859213,0.19695954,0.26189637,0.62695235,0.38815382,0.3453834,0.5339056,0.77186054,0.37886795,0.58751947,0.9662026,0.5219801,0.90979755,0.7936726,0.05871868,0.42909887,0.6983184,0.9867119,0.4583763,0.092785455,0.56200916,0.12656379,0.75151956,0.507677,0.72343135,0.8693618,0.62894803,0.61243933,3,GPS_Spoofing,train
0.7545703,0.842455,0.8690538,0.036430195,0.5561903,0.21626931,0.8603459,0.6483977,0.4202225,0.18810423,0.33902362,0.7037777,0.20435955,0.09358294,0.88802874,0.76421034,0.19979493,0.29231155,0.97207016,0.7081845,0.61052203,0.30762848,0.29912513,0.03952362,0.7284819,0.043175224,0.0048573376,0.7294951,0.94887376,0.75650305,0.4716402,0.48604524,2,DoS,train
0.43613642,0.32464367,0.5217142,0.43115094,0.5981679,0.8981201,0.9950094,0.07874329,0.38468346,0.1807062,0.35212046,0.28747302,0.17453714,0.76407605,0.49628875,0.9192456,0.032592442,0.066978015,0.40327358,0.08027732,0.2627296,0.98602974,0.20895961,0.19811775,0.57364064,0.4979983,0.5804383,0.37673527,0.8267624,0.13858055,0.42839265,0.6897619,0,Normal,train
0.8682364,0.3695716,0.5677456,0.06913994,0.1703191,0.06913816,0.7278809,0.28805998,0.7237453,0.06639828,0.8625478,0.8355302,0.088928744,0.023756506,0.056288812,0.8536302,0.2347035,0.5482733,0.4262442,0.79552555,0.4888983,0.50066084,0.98909193,0.15012956,0.8307039,0.051749747,0.47764876,0.88633484,0.66521394,0.68521464,0.2633173,0.41857478,3,GPS_Spoofing,train
0.36658105,0.5214432,0.46222794,0.32689837,0.3054806,0.25085288,0.36504725,0.14994147,0.8721043,0.6021194,0.13378642,0.69385934,0.84766644,0.23753567,0.1506006,0.008617257,0.047250338,0.7622514,0.9871863,0.044880323,0.74807096,0.07186217,0.5921328,0.75607526,0.3592044,0.010934721,0.59518933,0.9912446,0.2576174,0.18949127,0.123925894,0.5552556,5,Meas_Manipulation,train
0.5964451,0.79227084,0.7530733,0.89254147,0.8057727,0.24726708,0.5558774,0.29741195,0.32978538,0.9319444,0.6818959,0.9745904,0.41691253,0.53743756,0.4871154,0.10728706,0.236702,0.52763635,0.067374304,0.93146193,0.123843685,0.19798075,0.7653212,0.09693454,0.9002781,0.725701,0.06862086,0.6918471,0.6316285,0.75734943,0.82819784,0.7183506,1,FDI,train
0.5861763,0.3224633,0.6972737,0.9569716,0.5875218,0.66434485,0.43712804,0.7561208,0.9976674,0.16038932,0.20240527,0.5394378,0.4813754,0.5715698,0.049074046,0.40427646,0.58297825,0.58519137,0.65733397,0.72021604,0.6415472,0.79024315,0.6247606,0.53750765,0.6061964,0.10119337,0.27315655,0.5273998,0.8729872,0.6790516,0.09040808,0.59227496,5,Meas_Manipulation,train
0.22173798,0.73401654,0.82744086,0.59345627,0.5913626,0.33859146,0.44625002,0.8641083,0.7233203,0.51975363,0.3682324,0.05037974,0.1430074,0.19302519,0.37338355,0.94414365,0.5051534,0.23484017,0.105750136,0.33830553,0.81573063,0.3833428,0.7725058,0.802705,0.11082077,0.60865974,0.9590961,0.40213808,0.05094409,0.9233027,0.8836663,0.52214146,5,Meas_Manipulation,train
0.5522531,0.2117411,0.81945074,0.49860004,0.033877794,0.6830149,0.95049626,0.8291505,0.27719814,0.053325083,0.9403514,0.93706274,0.53241533,0.6423174,0.46260005,0.41976535,0.11944844,0.0967529,0.23273215,0.8366408,0.1458323,0.22669865,0.5486141,0.21513122,0.16320668,0.5633162,0.36809328,0.6261593,0.91220534,0.15099314,0.9134337,0.90248996,1,FDI,train
0.82908756,0.6312859,0.62014663,0.63921267,0.69049555,0.0164822,0.9580926,0.5856038,0.7814658,0.37728184,0.012397214,0.50973463,0.5071901,0.43698928,0.33971706,0.24982609,0.52754486,0.37527815,0.9699319,0.1729273,0.31966558,0.29396048,0.54330915,0.49928024,0.6437405,0.9500018,0.2852211,0.69277155,0.025040204,0.26238847,0.46371973,0.030994788,3,GPS_Spoofing,train
0.61766946,0.67831063,0.7467317,0.5165745,0.60394466,0.39606526,0.041253034,0.099951856,0.6549959,0.9955553,0.015803238,0.5575835,0.75100875,0.82677484,0.5452049,0.61991596,0.69672495,0.85896623,0.12228954,0.9261822,0.026017403,0.83619976,0.07674043,0.19462821,0.0038941463,0.4452567,0.33435923,0.16599292,0.45109016,0.40237087,0.76766104,0.8931303,4,Replay,train
0.65256727,0.12441039,0.29539078,0.9133183,0.08873449,0.40685585,0.94250464,0.9506648,0.41120318,0.6673969,0.4567456,0.7534605,0.03158133,0.14415716,0.6141988,0.23255226,0.6660523,0.35122293,0.88664556,0.8192594,0.4928378,0.7728951,0.2711379,0.49425977,0.19748205,0.86088616,0.8230676,0.9021497,0.877477,0.9595963,0.22833623,0.93182427,2,DoS,train
0.5712132,0.4224951,0.5603739,0.34260234,0.288553,0.24131434,0.082427986,0.4965649,0.88776165,0.630152,0.52097565,0.42859292,0.46440163,0.20927735,0.8229359,0.19838296,0.71662277,0.759985,0.57486904,0.86292636,0.29105034,0.88161725,0.72941047,0.7987498,0.6645797,0.84634304,0.99309886,0.42016286,0.81391567,0.74457973,0.45287016,0.926949,4,Replay,train
0.39442593,0.5654659,0.10594235,0.2257752,0.84069616,0.3965527,0.3940841,0.24598102,0.49161035,0.80581695,0.89516413,0.070114434,0.57482076,0.46727335,0.61428183,0.4472757,0.39864483,0.4718807,0.5819991,0.50098324,0.47214445,0.81783533,0.74564797,0.34137848,0.8005771,0.8536507,0.15349221,0.5826825,0.285312,0.73917234,0.23878533,0.6714035,5,Meas_Manipulation,train
0.25512466,0.51114374,0.9486465,0.38130754,0.8757385,0.98694456,0.87485087,0.16586603,0.8196582,0.032149397,0.39330187,0.8707334,0.68875223,0.5327404,0.38786402,0.8122969,0.7095584,0.4684053,0.89248437,0.22994801,0.17039151,0.6428038,0.97199434,0.24725658,0.24967039,0.13949884,0.8605636,0.22639754,0.50317854,0.9908725,0.012140901,0.55648607,3,GPS_Spoofing,train
0.51228905,0.8074474,0.35528153,0.41034135,0.16793798,0.7408152,0.7847089,0.13666332,0.39345708,0.892905,0.0027072737,0.29875907,0.55504227,0.33409387,0.2720452,0.4600375,0.18152311,0.52962524,0.7066959,0.575295,0.09310933,0.84440863,0.17497784,0.764812,0.3605651,0.78276134,0.2062729,0.18666211,0.49702585,0.032936014,0.22529733,0.72401226,5,Meas_Manipulation,train
0.83738345,0.080785364,0.8820777,0.7975172,0.8696843,0.6984286,0.6741531,0.52509326,0.6527872,0.91910964,0.100522004,0.3157645,0.072454974,0.94480515,0.44526547,0.67534447,0.84112006,0.99100024,0.16178246,0.7995126,0.8874229,0.048875377,0.75409055,0.35472533,0.64859676,0.5140482,0.25974226,0.13522136,0.11694723,0.103322856,0.63779,0.35141087,4,Replay,train
0.21663344,0.6918851,0.6868496,0.5391683,0.9349578,0.38541424,0.835863,0.07513941,0.7398311,0.9884474,0.8465982,0.5796647,0.6267661,0.35328954,0.6794852,0.7703954,0.9982285,0.4924629,0.061304066,0.595858,0.11902415,0.24476504,0.3287799,0.73102987,0.18380812,0.16575295,0.044964243,0.87323993,0.6935054,0.039946467,0.028292306,0.5586743,4,Replay,train
0.2825344,0.59672636,0.43460417,0.92331254,0.287809,0.6791454,0.054054312,0.95586056,0.9807575,0.73907465,0.46521246,0.21999344,0.81251633,0.7363541,0.22195403,0.4512153,0.46279892,0.82641053,0.6838447,0.64316756,0.6498274,0.27047008,0.37171125,0.045662284,0.7869411,0.4329982,0.43823835,0.24535626,0.20942728,0.5878219,0.23255302,0.06420885,5,Meas_Manipulation,train
0.76750743,0.37646943,0.38023558,0.43131828,0.8150448,0.3208369,0.7580362,0.93954486,0.66086817,0.43168107,0.74778974,0.45789737,0.41442728,0.52528316,0.31772232,0.104250215,0.414852,0.12385688,0.4104415,0.5569337,0.9307112,0.03622233,0.6214584,0.45773518,0.020261128,0.24954818,0.11848525,0.21679415,0.27457026,0.40130633,0.5290394,0.0009899939,1,FDI,train
0.16186936,0.09356639,0.5496734,0.32907486,0.5483977,0.2218233,0.024229353,0.9413669,0.10830812,0.12685874,0.14654683,0.9812765,0.6176602,0.61028993,0.9866982,0.08843877,0.9745009,0.20401315,0.6230715,0.42008355,0.3839518,0.9312433,0.14922772,0.997069,0.37912506,0.6487749,0.9679067,0.05760105,0.9228644,0.56781137,0.7043969,0.14918418,0,Normal,train
0.5333874,0.6735137,0.4562473,0.15498517,0.24411908,0.85439277,0.034470994,0.70886207,0.99939007,0.007482996,0.16104569,0.6741443,0.059990834,0.58979,0.6840001,0.5881463,0.3651847,0.6972823,0.5942944,0.20763718,0.56313556,0.8819072,0.6668333,0.4717915,0.3215841,0.08588621,0.24462713,0.011186753,0.9866259,0.22248225,0.81487596,0.16864488,0,Normal,train
0.28360114,0.41827732,0.32440567,0.7983508,0.9576934,0.8752945,0.15357786,0.7766887,0.14794691,0.9133811,0.5178786,0.33638108,0.1570255,0.011809088,0.24794699,0.91402006,0.7972622,0.96979374,0.10076152,0.59217876,0.25715047,0.5429417,0.3204549,0.28346556,0.5738453,0.18331817,0.46913344,0.65081227,0.12818207,0.93059427,0.5057247,0.819528,1,FDI,train
0.65390545,0.71000093,0.7161309,0.8750999,0.61360544,0.27821714,0.09950964,0.60625064,0.06635281,0.24129345,0.060707185,0.5488876,0.16033812,0.6104073,0.7908651,0.8218807,0.30954352,0.54895455,0.56301075,0.4728872,0.6551139,0.21008712,0.9792432,0.09807983,0.8292211,0.594096,0.24485475,0.745675,0.0844809,0.7744178,0.58998525,0.11075032,4,Replay,train
0.07950556,0.7508363,0.2929359,0.88930184,0.76207304,0.6981903,0.27860606,0.7089445,0.9481477,0.091559835,0.32616264,0.23467226,0.39325014,0.74233264,0.47424257,0.5707306,0.3141549,0.14128926,0.26693365,0.8596803,0.60241693,0.37798867,0.78990597,0.06445743,0.25389108,0.23010315,0.98536456,0.70609856,0.61778593,0.004984965,0.18431,0.6355413,3,GPS_Spoofing,train
0.37971932,0.9242804,0.7647242,0.44738406,0.749515,0.9754043,0.46098083,0.6425259,0.91866463,0.24867466,0.88655794,0.09754471,0.64844817,0.78283817,0.6146062,0.4955348,0.6173471,0.1516637,0.2155707,0.26989934,0.59777933,0.4419011,0.24447584,0.88280934,0.37392184,0.44603172,0.40970108,0.18194295,0.731627,0.44845825,0.01625711,0.9640137,2,DoS,train
0.8157636,0.7235594,0.86909187,0.90680724,0.3374897,0.6109587,0.6088078,0.26729968,0.22195224,0.113907255,0.6593142,0.780919,0.760953,0.3162754,0.20525984,0.45361418,0.5468135,0.9190871,0.87482315,0.9160583,0.8502624,0.9645812,0.4655,0.047473498,0.08356203,0.39027613,0.2576871,0.16994059,0.9532038,0.1954196,0.95937926,0.76083887,0,Normal,train
0.6409457,0.67601895,0.33147433,0.64642704,0.18669212,0.93770546,0.30179334,0.2551865,0.7111628,0.6564487,0.45129892,0.6324462,0.15949307,0.6733283,0.2706107,0.27283597,0.16217993,0.33237714,0.33125106,0.45417902,0.19041951,0.19300753,0.54173857,0.1288774,0.688897,0.94394714,0.42679563,0.9011053,0.09831659,0.042957626,0.72136885,0.76102155,4,Replay,train
0.8430582,0.056817677,0.776907,0.37653872,0.30333763,0.17302392,0.9960157,0.06366359,0.827008,0.6394944,0.7350804,0.7117171,0.8584345,0.18379207,0.0008246168,0.5985285,0.35385865,0.12378733,0.18613875,0.33174932,0.07023337,0.0569132,0.91602623,0.31210274,0.9822307,0.96436703,0.14257129,0.7149243,0.60080487,0.69064707,0.096191,0.18856008,2,DoS,train
0.07663866,0.6041342,0.9865911,0.67198455,0.71076155,0.98458505,0.67801154,0.040181573,0.8670056,0.3646783,0.0043636216,0.50723416,0.937015,0.2573307,0.49151316,0.1737769,0.057692673,0.08054495,0.7270109,0.86407447,0.14329883,0.28831857,0.19502947,0.026855776,0.5534314,0.69992214,0.64787745,0.38805354,0.55501026,0.094099306,0.15430371,0.93179464,4,Replay,train
0.76150775,0.9227391,0.9166803,0.6493926,0.92823863,0.4167041,0.0036162448,0.062571116,0.109487325,0.095353454,0.3517024,0.7012708,0.7906488,0.5902133,0.14643617,0.7479016,0.35480192,0.012993349,0.28058863,0.33060056,0.27424553,0.81187016,0.7599264,0.69555205,0.13900508,0.8078339,0.67717594,0.19483769,0.64809394,0.48351163,0.43935007,0.11212316,0,Normal,train
0.5183043,0.09993181,0.16425338,0.13254632,0.9541083,0.2848647,0.3552043,0.3220806,0.89825046,0.5629659,0.9191599,0.2999249,0.11483467,0.55621845,0.34553698,0.8019068,0.8794234,0.47257352,0.971359,0.553013,0.2709204,0.48897552,0.03731029,0.80400115,0.10143505,0.30874848,0.56531656,0.042975124,0.0793169,0.6961163,0.07177709,0.47708288,1,FDI,train
0.33869565,0.22807941,0.18877889,0.7634113,0.9515422,0.14017974,0.9596812,0.5947625,0.6416604,0.70992637,0.7041189,0.8198111,0.48346865,0.5333586,0.323827,0.10525759,0.6646402,0.033609968,0.27563506,0.09422986,0.19072716,0.6387309,0.6284766,0.4210549,0.09017198,0.43337393,0.35274488,0.72045916,0.5790266,0.49156576,0.48698208,0.9662969,0,Normal,train
0.75629425,0.49697956,0.47922263,0.0264791,0.94250923,0.31917396,0.2559391,0.9994089,0.7186897,0.047363773,0.061885476,0.025501564,0.5996189,0.0715645,0.93338835,0.9369065,0.54605407,0.61663896,0.2918944,0.06397254,0.73746043,0.10178599,0.08555764,0.31122312,0.0124656595,0.43403563,0.7076809,0.8013489,0.6043073,0.8468742,0.40650222,0.8487721,1,FDI,train
0.5064733,0.22303613,0.9441456,0.27497086,0.026201485,0.24267404,0.36668757,0.35134968,0.5246675,0.88312685,0.29233822,0.5207706,0.34013894,0.82177305,0.15760152,0.10351027,0.50299525,0.6718876,0.7955252,0.5896249,0.7738498,0.39271006,0.03286767,0.116099305,0.0387226,0.32894364,0.49549136,0.3563175,0.56059945,0.48060915,0.6779428,0.66696215,5,Meas_Manipulation,train
0.31806415,0.34621444,0.5851478,0.59643245,0.31469992,0.33031788,0.694045,0.6474108,0.1350508,0.4410419,0.8927061,0.036305677,0.85516393,0.16317816,0.50724864,0.42433643,0.010129337,0.9153969,0.45492524,0.9542683,0.2867439,0.8662758,0.92238957,0.55683243,0.20267779,0.6852474,0.5489781,0.94452965,0.43927208,0.26851365,0.13828701,0.69863355,2,DoS,train
0.9741096,0.02834377,0.7404454,0.92693037,0.07478154,0.110170044,0.6919571,0.6479634,0.06882741,0.83442277,0.52342385,0.90719736,0.8779909,0.81250775,0.5158989,0.25171065,0.5059755,0.10081138,0.65884614,0.13397722,0.51117295,0.054381974,0.29951248,0.23208046,0.62003154,0.78678674,0.057302956,0.8502837,0.8607677,0.34226906,0.6590041,0.40261304,2,DoS,train
0.15419088,0.52866244,0.08635967,0.87847215,0.92428976,0.82161313,0.56252813,0.5575986,0.9846074,0.2479017,0.075948365,0.5619409,0.3287856,0.32233876,0.007085354,0.5962394,0.2640337,0.18785855,0.04043193,0.36436158,0.8789689,0.33667082,0.6790742,0.756547,0.3281008,0.82164073,0.69187963,0.55924225,0.000992464,0.035090767,0.9908658,0.7822839,1,FDI,train
0.93756527,0.9023032,0.020442983,0.7918473,0.45114574,0.78955823,0.0067157843,0.2881993,0.75132376,0.7930208,0.6197146,0.30125618,0.31036258,0.966764,0.43921217,0.44712555,0.55233276,0.40950233,0.55267155,0.43233544,0.82671493,0.909051,0.93211025,0.5642962,0.44214857,0.7052401,0.8383236,0.56298226,0.69998103,0.74972934,0.67639375,0.74613357,1,FDI,train
0.20864533,0.49837455,0.5882686,0.0024779309,0.8559625,0.6100245,0.12913634,0.8163571,0.717057,0.7582995,0.39204246,0.8542025,0.41402757,0.57050914,0.0006423037,0.64487314,0.71817577,0.56710935,0.49655882,0.80993646,0.6813727,0.27807403,0.95907336,0.70726717,0.98793894,0.9712613,0.9189097,0.7553716,0.60942936,0.17217067,0.5433514,0.7653765,4,Replay,train
0.52085716,0.8682391,0.1096559,0.38094035,0.5059644,0.4323253,0.10858655,0.15352829,0.8376173,0.48438427,0.048722427,0.016491259,0.4734754,0.16437873,0.7051259,0.7953235,0.22829671,0.592177,0.15444465,0.30358264,0.8887955,0.5440981,0.8858887,0.2252478,0.33002433,0.47095215,0.48008007,0.99764794,0.11444532,0.851965,0.86368203,0.55319864,5,Meas_Manipulation,train
0.34403718,0.51922613,0.2924677,0.79910743,0.49827915,0.92584217,0.62269133,0.51431936,0.71106935,0.50393295,0.9045063,0.18444596,0.9733487,0.81219053,0.8607334,0.48290783,0.83720154,0.30677408,0.76194817,0.14045016,0.30705193,0.44573265,0.32231972,0.3870171,0.8201047,0.2566759,0.74528116,0.073712066,0.7657391,0.79202324,0.40169877,0.7224778,4,Replay,train
0.9151384,0.800713,0.3904465,0.4842135,0.77935755,0.29259458,0.8038827,0.32807115,0.8059906,0.08680044,0.0443973,0.9976754,0.8694571,0.8828475,0.95127994,0.43831632,0.28683555,0.130025,0.50120914,0.22004832,0.93555087,0.0040031625,0.14319673,0.24647586,0.19895671,0.22577843,0.6560476,0.3275121,0.6150244,0.89025795,0.60255677,0.6945328,4,Replay,train
0.3655033,0.15973847,0.32058406,0.96428263,0.6218114,0.27751112,0.45091528,0.83551306,0.66844356,0.56065285,0.8851629,0.6724396,0.64272976,0.18976814,0.10638868,0.96514213,0.59885836,0.41568342,0.58902085,0.06181196,0.8221273,0.21664554,0.804546,0.53437847,0.27657202,0.030209947,0.81583333,0.17646015,0.051805116,0.75587773,0.35004324,0.389334,2,DoS,train
0.24706759,0.8591785,0.29732952,0.21019258,0.30924973,0.20314957,0.31765524,0.08293622,0.15853003,0.4170529,0.87946683,0.057290748,0.2126747,0.9083457,0.89001465,0.6794508,0.24047355,0.41981056,0.211221,0.12858851,0.3799984,0.5758216,0.35993266,0.6108245,0.29625472,0.34585053,0.7906736,0.87831473,0.3220341,0.5715158,0.27816227,0.053334642,0,Normal,train
0.73785716,0.17100349,0.42571253,0.4870455,0.18447158,0.09455535,0.348013,0.9522859,0.6151356,0.38141024,0.03891082,0.6002733,0.09225764,0.54254407,0.7519505,0.42358536,0.2994115,0.047384232,0.024777874,0.43002656,0.88334525,0.24406278,0.5740555,0.68430585,0.060829867,0.15310037,0.3312768,0.6700932,0.43903512,0.73419505,0.8675979,0.75837225,4,Replay,train
0.9922472,0.7543611,0.85217917,0.83236635,0.73026574,0.8018018,0.9346832,0.4752074,0.638287,0.5149397,0.85103697,0.4313596,0.81972677,0.79935455,0.9618861,0.2489207,0.7096195,0.7569195,0.9362785,0.90690243,0.57352585,0.5791532,0.16729122,0.9749627,0.25501746,0.7247362,0.795795,0.44121552,0.21119373,0.18896039,0.856496,0.5107565,4,Replay,train
0.09013698,0.7170195,0.25017107,0.87639475,0.30957177,0.20027083,0.08485844,0.5115311,0.4507376,0.75131214,0.4646026,0.34381598,0.2616549,0.27814674,0.9278479,0.1650786,0.9881764,0.32691947,0.08839024,0.24869038,0.05841438,0.79002976,0.5125529,0.33698663,0.6620496,0.6306465,0.9398721,0.9612605,0.6806838,0.8178159,0.7924251,0.49130353,3,GPS_Spoofing,train
0.7044583,0.078259006,0.75802106,0.961833,0.08497475,0.8361158,0.93298,0.22618888,0.5248112,0.92785823,0.960226,0.12788239,0.34900424,0.6981446,0.2215585,0.32477063,0.02329106,0.15352169,0.5623295,0.65309006,0.64891183,0.7783605,0.41528141,0.27349073,0.0155807,0.20662983,0.31238782,0.17820686,0.020144472,0.1574476,0.66609955,0.62958544,0,Normal,train
0.93568367,0.7981683,0.5677561,0.13755634,0.56407183,0.06159506,0.4308849,0.39025864,0.4278138,0.27982593,0.6858305,0.84094447,0.768517,0.6277521,0.5383448,0.03108418,0.722934,0.5449829,0.27074105,0.32784203,0.9356068,0.62436223,0.47591242,0.62092173,0.41374233,0.47018227,0.29030925,0.4398533,0.68559223,0.039941926,0.79502743,0.28297955,4,Replay,train
0.6825598,0.6427253,0.65262806,0.6081289,0.95910186,0.5083442,0.7323191,0.70544934,0.23626758,0.28330585,0.4240171,0.27769792,0.3667431,0.3909606,0.60386455,0.21989004,0.80429184,0.43753636,0.7062441,0.08144248,0.4699654,0.028219532,0.67591,0.34371006,0.94925284,0.32412422,0.5638059,0.25738758,0.62011266,0.46704236,0.37062827,0.20368935,5,Meas_Manipulation,train
0.11152134,0.119879134,0.99904,0.41231072,0.0019297078,0.9529288,0.019979924,0.41858613,0.71747756,0.91459924,0.7128863,0.46362576,0.97444206,0.039319385,0.9868922,0.8493916,0.92893004,0.25477242,0.14245807,0.6633153,0.5158594,0.52316797,0.9246192,0.6200809,0.31106383,0.40006655,0.13349584,0.19231404,0.14335006,0.81029135,0.70487344,0.530345,1,FDI,train
0.37436783,0.6684943,0.8129054,0.8812332,0.5470162,0.81988513,0.5113059,0.4745301,0.86543185,0.38637394,0.39591268,0.30491135,0.51870173,0.54485005,0.6604611,0.4305023,0.21783729,0.8668421,0.34600088,0.9229434,0.20735334,0.56005746,0.5366151,0.82864785,0.13885139,0.90993714,0.53142816,0.5861094,0.5101663,0.036024906,0.49709067,0.26354966,0,Normal,train
0.34268817,0.6491016,0.49769711,0.093218215,0.073041275,0.1856577,0.19088514,0.60830075,0.17781447,0.8817194,0.20976067,0.09113145,0.875746,0.29532757,0.42542264,0.9590264,0.9443692,0.7149169,0.06893895,0.5933401,0.9890779,0.9469162,0.106002495,0.3959673,0.31553674,0.12972811,0.6947983,0.27384835,0.3448658,0.090358876,0.49796757,0.15816787,4,Replay,train
0.43209043,0.14334223,0.9538499,0.14498253,0.5218872,0.19697982,0.076361805,0.20230862,0.054774106,0.13939738,0.49348417,0.65181553,0.08733982,0.4410186,0.58124703,0.23422568,0.37207842,0.07183487,0.22013108,0.46675292,0.99044216,0.99626505,0.9796217,0.42308637,0.08068038,0.32357344,0.23771438,0.014126575,0.09523361,0.45319194,0.33966246,0.18035372,1,FDI,train
0.7161,0.3571156,0.85186785,0.24097715,0.5383935,0.18413922,0.49530062,0.1524665,0.16157863,0.6122234,0.26378605,0.17236723,0.92976826,0.04300325,0.5651481,0.54826385,0.25060886,0.45277175,0.087737784,0.72127014,0.22169715,0.19338536,0.31487846,0.9023699,0.79646665,0.94689226,0.65196234,0.6629215,0.480031,0.9051863,0.51087713,0.35506007,4,Replay,train
0.640375,0.5461395,0.12401982,0.3927254,0.3133254,0.84683377,0.37884256,0.82155526,0.4423896,0.7535006,0.13528194,0.9246502,0.4805599,0.25979826,0.2414896,0.2650773,0.36672416,0.7175195,0.949603,0.6690374,0.5471663,0.44859782,0.82819444,0.8496572,0.29303768,0.9534202,0.39511538,0.8000781,0.9668199,0.7036581,0.16155073,0.58613694,4,Replay,train
0.118777126,0.789142,0.28131518,0.6952148,0.9100897,0.18100984,0.39285785,0.6471188,0.4196586,0.17481895,0.029071614,0.40659815,0.649209,0.5739842,0.15624124,0.45069346,0.36947104,0.2742024,0.72927123,0.30965203,0.54014194,0.92322356,0.539276,0.61702293,0.07324599,0.17813414,0.1009512,0.76481295,0.8359211,0.1864553,0.21927175,0.3232073,1,FDI,train
0.5910776,0.6217962,0.686754,0.90519273,0.29504013,0.658759,0.55972284,0.30583724,0.9074152,0.095483415,0.712001,0.72787374,0.91532654,0.5185806,0.32162234,0.82774067,0.7708103,0.5003156,0.7678574,0.2678756,0.5895063,0.8651835,0.3179845,0.48354998,0.95104486,0.7982118,0.887039,0.38524705,0.99650526,0.1525656,0.5187706,0.47927338,0,Normal,train
0.7984322,0.9086178,0.73113936,0.6268162,0.4274292,0.5103259,0.5093003,0.020368474,0.5030458,0.8559708,0.709274,0.7957086,0.390485,0.5289732,0.03348357,0.38299793,0.47441605,0.2552089,0.03124098,0.6904081,0.43508774,0.4156782,0.24998675,0.5378304,0.4380268,0.47398448,0.58087134,0.0063246475,0.9076959,0.0710874,0.45092475,0.20737287,3,GPS_Spoofing,train
0.5237824,0.2802301,0.8600065,0.39635983,0.63875556,0.24887973,0.019406151,0.40415454,0.5364865,0.45954716,0.9620144,0.70683914,0.9956698,0.2950601,0.78905326,0.55555844,0.6117604,0.9858532,0.6539872,0.8988169,0.7257502,0.12738612,0.69942373,0.48431557,0.91879797,0.80683446,0.10413469,0.13391565,0.069611005,0.4932449,0.08077176,0.72367835,2,DoS,train
0.55235857,0.835885,0.2797958,0.5191408,0.11747969,0.88461,0.17500496,0.10236225,0.2050506,0.8062315,0.105814524,0.6144275,0.7461813,0.75108117,0.19006088,0.061623998,0.44880638,0.20248534,0.6992708,0.3566928,0.44935393,0.113484934,0.5675503,0.1855242,0.67898566,0.071168825,0.9758946,0.684527,0.18172957,0.014094645,0.33446288,0.15281327,5,Meas_Manipulation,train
0.21841133,0.8727503,0.60320467,0.17645766,0.5566594,0.25578067,0.9762009,0.03275723,0.7323184,0.772997,0.06716277,0.17186937,0.38430667,0.8681548,0.53699994,0.6553069,0.7830128,0.8281228,0.47628453,0.5087931,0.71800584,0.26334235,0.85448974,0.020786824,0.1957716,0.8001999,0.3402582,0.14983283,0.18675476,0.5307564,0.8461815,0.07065072,2,DoS,train
0.030480908,0.46516815,0.9561874,0.2790098,0.9591705,0.8876812,0.2831351,0.81694806,0.6858673,0.5118224,0.42291614,0.81550276,0.79307944,0.7569363,0.99825597,0.47851247,0.806923,0.8624784,0.21160258,0.042066444,0.4047484,0.85673666,0.28910327,0.7000102,0.007348139,0.35536444,0.6155167,0.1297572,0.8966069,0.15627398,0.90979356,0.21638931,1,FDI,train
0.99427867,0.6047487,0.08434489,0.06527723,0.0749217,0.58989275,0.8095792,0.40296274,0.44483575,0.5892877,0.5330406,0.6880617,0.47178572,0.7138607,0.99731076,0.35029784,0.0122154625,0.12562504,0.5535142,0.3442578,0.9399826,0.6274461,0.52035517,0.7980395,0.25858986,0.81973857,0.0030611048,0.61967736,0.9347572,0.78786,0.8536342,0.3969547,5,Meas_Manipulation,train
0.82423896,0.5508317,0.6185402,0.05891534,0.20155169,0.5509644,0.05880106,0.7414468,0.840057,0.92036235,0.10176846,0.9397203,0.06762001,0.4740562,0.840251,0.07031114,0.018231073,0.024947718,0.5112702,0.81159675,0.12742667,0.12461025,0.56854683,0.2342956,0.73021376,0.9496354,0.7660334,0.8771754,0.5195861,0.8323193,0.18290319,0.06834789,4,Replay,train
